Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,Review_Text_TR
The Ambassador Pallava,Good Value,"Although an old hotel with dated decor it is well maintained and the staff were courteous.
The food was good and the room was fine. We just stayed for a night but I would certainly reccommend this as a value for money hotel",3,80,"Her ne kadar tarihli dekor ile eski bir otel iyi korunur ve personel saygılı.
Gıda iyiydi ve oda iyiydi. Biz sadece bir gece kaldık ama bunu kesinlikle bir değer için bir değer olarak kabul ediyorum"
Asiana Place,Nice hotel,Got a good deal over the long weekend . Otherwise the rates are pretty much high. Clean rooms and the staff has been very helpful .,3,80,Uzun hafta sonu boyunca iyi bir anlaşma var. Aksi takdirde oranlar oldukça yüksektir. Temiz odalar ve personel çok yararlı oldu.
Asiana Place,,The staff at Asiana Place were really helpful! They were very accommodating and courteous and ensured our every needs were met. The rooms were well maintained and their breakfast spread was pretty decent. I enjoyed my stay at Asiana Place!,3,100,Asiana Place personeli gerçekten yararlı! Onlar çok accomodating ve saygılı ve bizim her ihtiyaç karşılandı. Odalar iyi korunmuş ve onların kahvaltı yayılma oldukça iyi. Asiana Place'de kaldığım keyif aldım!
Asiana Place,Not a professionally run place,"Let's see:
Expedia booking didn't come thru so had to get it by calling,  etc 
Overall hotel is poor, lack of good facilities,  etc
Restaurant is not good.
Not to mention the cockroach that was running in Biryani rice in dinner buffet
I planned to stay for 3 days,  got out on first.
It is in such an excellent location and could be a great place to host corporate visitors but the place is just not good",1,20,"Görelim:
Expedia rezervasyonu gelmedi, bu yüzden arayarak almak zorunda kaldı, vb. 
Genel otel zayıf, iyi tesislerin eksikliği vb.
Restoran iyi değil.
Akşam yemeğinde Biryani pirinçte çalışan hamamböceğinden bahsetmiyorum bile
3 gün kalmayı planladım, ilk çıktım.
Çok mükemmel bir konumda ve kurumsal ziyaretçilere ev sahipliği yapmak için harika bir yer olabilir, ancak yer sadece iyi değil"
Asiana Place,Decent hotel for stay,A decent hotel and the quality and service of the hotel is better. I stayed for one day. I would recommend this place for the people who would worry about the Taramani traffic since it is in the center you don't have to worry about the traffic. On the whole a decent hotel. I would give 3.5/5.,3,71,"İyi bir otel ve otelin kalitesi ve hizmeti daha iyidir. Bir gün kaldım. Bu yeri, merkezde olduğu için trafik hakkında endişelenmenize gerek yok çünkü Taramani trafiği hakkında endişelenecek insanlar için tavsiye ederim. Genel olarak iyi bir otel. 3.5/5 verirdim."
Asiana Place,Average stay,"Hotel Asiana Place in Ascendas IT Park was an excellent experience. Very clean, excellent service and excellent food quality. Few negative points: There is no signboard of hotel outside, even if you pass it you will not come know there is hotel. In the locality there is no other restaurant if you want to dine out. Only option would be Ascenda's food court. This hotel is good for visitors of Ascendas IT park.",3,86,"Hotel Asiana Place Ascendas It Park mükemmel bir deneyim oldu. Çok temiz, mükemmel hizmet ve mükemmel gıda kalitesi. Birkaç olumsuz nokta: dışarıda otel tabelası yoktur, geçseniz bile otel olduğunu bilemezsiniz. Yerinden yemek isterseniz başka bir restoran yoktur. Ascenda'nın gıda mahkemesi olan tek seçenek olacaktır. Bu otel Ascendas It Park ziyaretçileri için iyidir."
Asiana Place,AWESOME EXPERIENCE with friendly staff,"The location is absolutely fantastic beyond my understanding. Gave me a relaxed experience due to less connectivity of Mobile service, good ambience. Neat & tidy Rooms with approachable and polite staff. Food was good & tasty even. Quite and calm place to relax in between busy scheldule - lovely place to relax not feeling away from home.",3,100,"Konumu kesinlikle benim anlayış ötesinde harika. Mobil hizmetin daha az bağlanması, iyi bir ortam nedeniyle bana rahat bir deneyim verdi. Ulaşılabilir ve kibar personel ile temiz ve düzenli odalar. Gıda iyi & lezzetli. Oldukça sakin bir yer, meşgul Scheldule - evden uzakta hissetmeden rahatlamak için güzel bir yer arasında rahatlamak için sakin bir yer."
Asiana Place,Comfort level and services are on the best,"Stay for 15 days in this hotel, located inside Ascendas IT park. Comfort level and services are on the best. In breakfast they have limited options but whatever they have taste good. Hotel is having one in house lounge as well entry for guest staying in hotel is free.",3,71,"Ascendas It Park'ın içinde bulunan bu otelde 15 gün kalın. Konfor seviyesi ve hizmetleri en iyisidir. Kahvaltıda sınırlı seçenekler var ama her ne tadı var. Otel, House Lounge'da bir tane var ve otelde konuk kalmak için ücretsiz giriş ücretsizdir."
Asiana Place,Superb hotel with great food and facilities,"The outlook and the facilities of the hotel are good. Highly recommended for business trips. Clean rooms, good food and total value for money. The location of the hotel could have been better (for someone who was visiting Chennai for vacation getaway or beaches.",3,71,"Otelin görünümü ve tesisleri iyidir. İş gezileri için şiddetle tavsiye edilir. Temiz odalar, iyi yemek ve para için toplam değer. Otelin konumu daha iyi olabilirdi (tatil kaçış veya plajlar için Chennai ziyaret biri için."
Asiana Place,"Thanks for value for money hotel, with good view and ambience","It was a nice hotel and value for money. Nice space, good ambiance, good breakfast and good service. You will definitely like this hotel. It was nice hotel value for money. Nice space, good ambiance, good breakfast, service is very good. You will definitely like this hotel.",3,65,"Güzel bir otel ve para için değer oldu. Güzel alan, iyi ambiyans, iyi kahvaltı ve iyi servis. Kesinlikle bu oteli seveceksiniz. Para için güzel otel değeri oldu. Güzel alan, iyi ambiyans, iyi kahvaltı, servis çok iyi. Kesinlikle bu oteli seveceksiniz."
Asiana Place,Good value in Chennai,"Quick check-in, clean room, quiet - away from major streets, decent breakfast and a not happening bar. I tried the dinner buffet and it is great value for money. The South Indian fare for breakfast - like methu vada and dosa is outstanding. 

Service is efficient and polite.",3,100,"Hızlı check -in, temiz oda, sessiz - büyük sokaklardan uzak, iyi kahvaltı ve olmaz bir bar. Akşam yemeği büfesi denedim ve para için büyük bir değer. Kahvaltı için Güney Hindistan yemekleri - Methu Vada ve Dosa gibi olağanüstü. 

Hizmet verimli ve kibar."
Asiana Place,Good outlook and facilities,"Found from makemytrip, the hotel located at the IP Park, the park is beautiful. The outlook and facilities are good, WiFi signal is not so good. The breakfast is not so perfect but it is good. The gym is not so good. Service is good but need to improve, totally, it is a little expensive but it is recommended if you want to find a hotel in the IT Park.",3,71,"IP parkında bulunan otel Makemytrip'ten bulunan park güzel. Görünüm ve tesisler iyi, wifi sinyali o kadar iyi değil. Kahvaltı çok mükemmel değil ama iyi. Spor salonu o kadar iyi değil. Hizmet iyi ama geliştirmek gerekir, tamamen, biraz pahalı ama BT parkında bir otel bulmak istiyorsanız önerilir."
Asiana Place,Good hotel with comfortable stay,Chennai is a good place to stay. Only issue is for food for vegetarian for North Indian. Good place for sight seeing. Crocodile park is the good place to visit. You can also go for boating. Ocean beach can be a place for enjoyment. Hotel has limited food option.,2,43,"Chennai kalmak için iyi bir yerdir. Tek sorun, Kuzey Hint için vejetaryen için yiyecek içindir. Görme için iyi bir yer. Timsah Park ziyaret etmek için iyi bir yerdir. Tekne gezisi için de gidebilirsiniz. Ocean Beach zevk için bir yer olabilir. Otel sınırlı yemek seçeneği vardır."
Asiana Place,Good for business stay but slow service,"The location of the hotel Asiana Palace is very good in the midst of the Ascendas IT Park. The ambiance is also good. The room service is OK but, not very good. The people are good but, take time to serve. The view from the room is also very good. Very good hotel for business purpose visit.",3,71,Otel Asiana Sarayı'nın yeri Ascendas It Park'ın ortasında çok iyi. Ambiyans da iyidir. Oda servisi tamam ama çok iyi değil. İnsanlar iyi ama hizmet etmek için zaman ayırın. Oda görünümü de çok iyi. İş amaçlı ziyaret için çok iyi otel.
Asiana Place,Well-maintained hotel with good amenities,"A nice hotel to stay, comparatively spacious rooms at reasonable cost. Located near the IT corridor. Good food and good service, courteous staff. Hotel room is very well-maintained with good amenities. Lavish and widespread breakfast and dinner. Free Wi-Fi. I found, the staff are attentive and helpful. Nice and comfortable hotel. About half an hour from the Airport.",3,86,"Kalmak için güzel bir otel, makul maliyetle nispeten geniş odalar. BT koridorunun yakınında yer almaktadır. İyi yemek ve iyi hizmet, nazik personel. Otel odası, iyi olanaklarla çok bakımlıdır. Cömert ve yaygın kahvaltı ve akşam yemeği. Ücretsiz Wi-Fi. Personel özenli ve yararlı buldum. Güzel ve rahat otel. Havaalanından yaklaşık yarım saat."
Asiana Place,Nice hotel with spacious rooms,The hotel was best suited for business trips. The hotel has nice location for corporate trips. The hotel was located near OMR Road. The rooms were nice and spacious. I like the attached bathroom as it was good too. The staff was well behaved and well dressed. The hotel has nice front office. I like the fast and timely services of this hotel. The hospitality was amazing.,3,86,Otel en iyi iş gezileri için uygundur. Otel kurumsal geziler için güzel bir konuma sahiptir. Otel OMR Yolu yakınında yer aldı. Odalar güzel ve ferah. Ben de iyi olduğu gibi ekli banyo seviyorum. Personel iyi davrandı ve iyi giyinmiş. Otelde güzel ön ofis var. Bu otelin hızlı ve zamanında hizmetlerini seviyorum. Misafirperverliği harikaydı.
Asiana Place,"A business Favourable Hotel and Excellent Food, Service!!!!","Had been here for my official assignments. Hotel Location is awesome Very well located near official area. Hotel is located inside Ascendas IT Park, The staff is cooperative., The room decor is A Class . Food at restaurant is excellent. Free wifi & airport transfer.",3,86,"Resmi görevlerim için buradaydı. Otel konumu, resmi alanın yakınında çok iyi bir konum. Otel Ascendas It Park'ın içinde yer almaktadır, personel kooperatiftir., Oda dekor bir sınıftır. Restoranda yemek mükemmel. Ücretsiz wifi ve havaalanı transferi."
Asiana Place,Best place and suitable for corporate people stay,"One of the best place near by OMR road and great environment. Excellent room services, food taste was too good, rooms are very well-furnished and are in excellent condition. We have a wonderful parking area too. As the hotel is located in Ascendas IT Park, it is much suitable for corporate guys.",3,86,"OMR Yolu ve Büyük Çevre yakınlarındaki en iyi yerlerden biri. Mükemmel oda hizmetleri, gıda tadı çok iyiydi, odalar çok iyi finanse ve mükemmel durumda. Biz de harika bir park alanımız var. Otel Ascendas It Park'ta bulunduğundan, kurumsal adamlar için çok uygundur."
Asiana Place,Suitable for corporate stay,well furnished rooms,"The hotel is suitable for corporate guys for its location. Rooms were well furnished and maintained good. Room service menu has to be improved. The view from the room shows the entire IT hub of Chennai. Breakfast tastes good. Food is a bit expensive. Can prefer eating in food court of Ascendas, than going for a restaurant.",3,İyi döşenmiş odalar
Asiana Place,Very good service and environment,"One of the best places nearby OMR road, and great environment. Good place and room services, food taste was good, rooms are in excellent condition, and we have a wonderful parking area near the entrance, on time delivery of foods and services makes me to feel great to stay there for more hours.",3,71,"OMR Yolu yakınlarındaki en iyi yerlerden biri ve harika bir ortam. İyi bir yer ve oda hizmetleri, gıda tadı iyiydi, odalar mükemmel durumda ve girişin yakınında harika bir park alanı var, yiyecek ve hizmetlerin zamanında teslimat beni orada daha fazla saat boyunca kalmak için harika hissettiriyor."
