HotelName,Review,Rating
Side Moon Palace Hotel,"Şimdiye kadar gittiğimiz otellerden en iyisiydi.Yeme içme konusunda tamamen zirvedeler.Şaşkınlık yaratacak şekilde kalite ve çeşitlilik var.Antrikot,kuzu şiş,dana ciğer,çupra,somon,tavuk,yemek ve tatlı çeşitleri vs. mükemmel lezzetler.Buraya hepsini yazmak bile mümkün değil.Her öğün yüksek kalite ve çeşitlilik.Pastanesi çok iyi.Kapalı dondurma alabiliyorsunuz pasta çeşitleri yine muhteşem.Snack bar pizza hamburger vs. yine kusursuz.Verdiğiniz paranın karşılığını kesinlikle fazlası ile alıyorsunuz.Deniz servis ile 4-5 dakika.Lobi bar 24 saat açık tüm içeçekler kaliteli.Tüm çalışanlar güler yüzlü kibar ve çalışkan.Side Moon ailesine gerçekten teşekkür ederiz.",5
Side Moon Palace Hotel,"Öncelikle otelin konumu ve yeni olması çok güzel beğendik, yemek çeşitleri içecek çeşitleri mükemmel tek sorun sahilin otele uzak olması ama her 10 dakikada bir servis ile götürüp getiriyor. Animasyon ekibini çok beğendik akşam şovları havuz oyunları mini kulüp olsun bizlere karşı ilgileri olsun samimiyetleri çok güzeldi herkese teşekkür ederim.",5
Side Moon Palace Hotel,Çok güzel bir tatil geçiyoruz otelde bize çok iyi davrandılar odalarımız çok lüks ve modern imkanlar çok iyi havuz başında hergün farklı aktiviteler oluyor ve aynı zamanda animasyon şovları düzenleniyor restoran çok şık ve yemekleri harika,5
Ladonia Hotels Adakule,Herşeyi çok sevdik mükemmel bı tatil geçirdik herşeyi çok sevdik yemekler güzeldi otelin hsrseyini çok sevdik herşey için çok teşekkür ederiz tekrardan görüşmek üzere herkese tavsiye ediyorum  paranızın hakkını veren bı otel,5
Ladonia Hotels Adakule,"Otel sadece heybetli ve büyük ama ne bir eğlence var nede organize 
En büyük rezalet Klima yok merkezi sistem klima öğlen 14-16 ve daha sonra 19.00- 02.00 ye kadar çalışıyor pardon yetersiz çalışıyor soğutma yok odalarda WİFİ yok insanlar lobide İnternete giriyor tam bir rezalet teknoloji çağında yemekler hep aynı bir gün öncesi yemekler değerlendiriliyor soğuk sıcak karışım yapılarak ",3
Ladonia Hotels Adakule,4 gece 5 gunluk tatılımızde bı cok seyı cok begendık yemekler konum temızlık ıyıydı otelın personelleri guleryuzluydu havuz bası sahıl şezlonglar yeterlıydı  otel hem dınlenmek ıcın hemde eglenmek ıcın ıdeal olan bir otel hersey ıcın cok tesekkur ederim,5
Ladonia Hotels Adakule,Otelde herşeyi çok beğendik havuzlar temiz konumu muhteşem denizi sahili oldukça iyi yemek çeşitleri az fakat çok lezzetli oteldeki personeller çok güler yüzlü ve yardımsever muhteşem bu tatil geçirdik animasyon ekibinin showlari çok iyi ve aktiviteleri bar personellerj de aynı şekilde çok teşekkür ederiz ❤️,5
Ladonia Hotels Adakule,Ömrümde böyle 5 yildiz otel görmedim tek tek yazarsam sayfa yetmez.pansiyondan hallice yemek aktivite temizlik hizmet hiç yok beklemeyin.alkoller en alt seviye pet bardakta.ortada garson yok.havlu değişimi için bile ekstra çaba göstermek lazım.fiziki şartlar zaten çok eski ve bakımsız.deneyimli garson ve barmen bulmak imkansız.ortak wcler temizlenmiyor. Personel o kadar az ki ilgi alaka sıfır. Odada balko yok mayolari cama asıp kurutmak gerekiyor şaka gibi bir yer.tek güzel olan doğası paraya zamana sinirlere yazik,1
Ladonia Hotels Adakule,"Öncelikle hijyen ve temizlikten memnun olan arkadaşların evlerini çok merak ediyorum. 5 gün için geldik,1. Gün ben,2. gün kayinbiraderim hastaneden cikamadik
Akşama kadar serum ve iğne yedik.,kız kardeşim  bebek bekliyor ve yan odada mide bulantisi,kusma ve halsizlik ile yatıyor,Odalarda klima dedikleri bir alet sadece ses çıkarıyor ve akşam 7 ile gece 2 arasi çalışmaya çalışıyor  Merkeze yakın alo 24 diye bir pideci var,internette numarası var,biz sürekli ordan yemek söyledik.Buz dolabı desen güneşte bıraksan daha çok soğutuyor.Rezalet bir yer Birdaha önünden bile geçmem.Para için sezon ortası spor kluplerini kabul ediyorlar.Baslarinda sorumlu yok,alenen havuza işeyip birbirlerine anlatıyorlar.alkollu içkilerin tamamı davutlarda hasan dayıya yaptırıyorlar galiba bariz etil alkol kokuyor...Karşımızdaki otel sabah akşam aktivite yapıyor,biz sadece dart oynuyoruz,Bi de apaciler için su topu var.Aqua park diye 3 kaydırak koymuşlar,gunde 3 saat açık,çocuklardan çok büyükler oynuyor.
Yemekler sadece hindi üzerine,bir gün sote,bir gün kızartma,yemek saatinde inanılmaz bir kalabalık var,öğrenci grupları neredeyse birbirini eziyor.Dedigim gibi alo 24 Kuşadası yazın İnternete,çıkıyor, çok işinize yarar.Odalarda hicbirsey çalışmıyor,Sözde UHD ama sabah 6'ya kadar sadece sunset bar açık,750 kişilik otelde sunset barda 15 masa var.Bayansaniz kokteyl yapıyorlar,erkekseniz hiç şansınız yok.5 gün kaldık sadece 1 gece karaoke yaptılar, sonrası odana çekil rv izle.
Havlu kart var gunde 1 kere ve kişi başı 1 havlu var,kazara üstüne birsey dökülse degistiremiyorsunuz.Odadan havuza ve denize inmek için 3 ayrı asansör değiştiriyorsunuz, Spor salonu dediklerine bakmayın tek çalışan koşu bandı. 
İçindeki markette deniz gözlüğü ve snorkel 350 tl,fazla yazmaya gerek yok.

Kolay ve makul biriyim ama burası sınırları çok zorluyor .Dediğim gibi hijyene 5 veren arkadaşların evlerini merak ediyorum 
2000 fazla verin daha iyi bir yere gidin,verdiğiniz her kuruşu hak etmeyen bir işletme.",1
Ladonia Hotels Adakule,"ailemle 10 günlük bir tatil için geldiğimiz,beş yıldızlı olduğunu düşünerek çıktığımız bu yolda çok büyük hayalkırıklığı ve hüsranla sonuçlandı tatilimiz.
hotel öncelikle dış görünüş olarak deniziyle muhteşem güzellikte lakin yemekleri hijyen kurallarına dikkat edilmiyor geldikten iki gün sonra tüm ailem zehirlendi yetkili mercilere bildirdim sağlık bakanlığından tutunda şikayet ettim
çok fazla çocuk takımları kafile halinde alınıyor kafa dinlemek için çıktığımız bu yolda bir türlü dinlenme imkanı bulamadık.
resepsiyon  da bulunan YAĞMUR hanımın güler yüzü,hoş sohbet i bizi fazlasıyla onure etti,
çalışanların güler yüzü ve hoş sohbetleriyle tatilimizi sonlandırdık
bizi her türlü hayal kırıklığına uğratan hotel e tabiki de bir teşekkür etmiyorum 
lakin çalışanlar ın güler yüzü resepsiyon daki yağmur hanıma sonsuz teşekkürler",1
Ladonia Hotels Adakule,Otele 6 kisi gedik oncelikle odalarin manzarasi mukemmel yemekler harika her aksam farkli bir gosteri her gun farkli farkli aktiviteler biz cok memnun kaldik bize tatilimizi eglenceli yapan animasyon ekibindeki umitcana tesekkur ederim iyi tatiller :),5
Ladonia Hotels Adakule,Öncelikle otel mükemmel konumu olsun yemekleri olsun otel içi aktiviteleri olsun denizi olsun havası on numara kötü yorum yapanlara sakın inanmayın herkesin görmesini istedigim bir manzara var burda 4 gün kaldım ben cok memnun kaldım herkese tavsiye ederim 😂✋,3
Sueno Hotels Deluxe Belek,"Tatil için hemen hemen herşey düşünülmüş bir otel, beğendik fakat aktivite olarak zayıftı gündüzleri otel içerisinde yapılacak pek birşey bulamadık birkaç arkadaş top getirip attılar vs oda pek iç açıcı değildi bu konuda farklı seçenekler bulunabilinir, Yinede hava şartlarından dolayı otel içerisine tıkılmış olsakta güzel bi dinlenme tatili geçirttirdin bize sueno:)  çok herkese çok teşekkür ederiz tüm çalışanlara emeği geçen personellere, barda bulunan arkadaşlara bizi her daim içeçeksiz bırakmadıkları için ricalarından dolayı Çağkan, Umut, Nazlı hanıma ayrı teşekkür ederim ilgileri için :) yaza görüşmek üzere :) ",4
Sueno Hotels Deluxe Belek,hotelin genel olarak aktivitelerinden cok memnun kaldik bunyn icin tum guleryuzlu personellere tesekkur ediyorum hakan beye olgilerinden dolayi cok tesekur ederikmmm ayrica hoteldeki aktivite anlaminda cok fazla alternatifinkz bukunuyor tatiliniz daha zevkli ve eglenceli geciyor,5
Trendy Lara,"Trendy lara oteline 7 günlük tatile ailem ile geldim . Otel kalitesi beklentilerimin üstündeydi . Yemekler , alkol , içecek çesitleri gerçekten inanilmazdi . Animasyon ve eglence ekibi yani animasyon hep beni yakaladilar . Hakan , hüseyin ve tarik hep aktivilere davet ettiler . Okçuluk , su topu ve valeybol çok eglenceli gecti bu Arkadaslar sayesinde , hepsine Cok ama cok tesekkur ederim .",5
Trendy Lara,"Son gecemizde bir kaç yorum eklemek istedim . Gerçekten muhteşem bir 6 gece geçirdim . Otel yemekleri harika görünüyor ve çok lezzetliydi . Alkol ve içecekler süperdi . Şişe bira çok hoştu gerçekten . Konu eğlenmeye gelince gerçekten gece club süperdi . Her gece açık dj emir süper performans yapıyor . Animasyon şhowları güzeldi . Okçulukta görev yapan hakan , voleybolda görev yapan hüseyin ve su topu tarık  çok profesyonel iş yapıyorlar . Animasyon süper çok teşekkürler . Her şey süperdi …",5
Trendy Lara,Oteli cok begendik aile olarak ilk defa geldik hersey guzel restaurabt ve lobby calisanlari cok iyi servis yapiyir en iyi ayse hanimdi ama herkes kaliteli odalar temiz guzel ferah buyuk tekrar gelecegiz otele tesekkur ederiz heesey icin😁😁,5
Side Moon Palace Hotel,Otel yeni açılmış  her şey tertemiz mükemmel yemekler harika personel güleryüzle ve ilgili biz ailecek çok memnunuz gelmek isteyenlere tavsiye ederim selamlar Side moon palace otel emin oldu bi çok memnun kaldık teşekkürler hoşçakalın,5
Side Moon Palace Hotel,Merhaba otelde son  günümüz kısaca bahsedeyim yemekler lezzetli içecekler kaliteli otel büyük fazla misafir ama havuZ yetersiz havuzda çocuk çok var ilerleyemiyorsunuz baya yetersiz Türk gecesi vasat bi lahmacun adana urfa kebap içli köfte v.s yoktu sadece extra dan kuzu çevirme midye dolma çiğ köfte Türk gecesine uygun değildi yetersiz kaydıraklara çıkılan merdivenler pislik içinde geldiğimizden beri yıkanmadı toz toprak çamur oluşuyor oda temizlik 3.5 puan havlu değişmiyor birgün havlu konulup diğer gün yok istiyoruz geliyor değişik sıvı el sabunu söyledik dolduruldu konum olarak gezilecek sadece antik side var 5 kilometre yakında araç yoksa otobüs gidiyor otelin yanından kişi başı 35 tl otelin etrafında migros var küçük birde Sorgun mall diye küçük bi dükkan var başkada yürüyüş yapmaya bi yer yok otele tıkılıp kalırsınız tekrarlıyorum çocuklu aileler için iyi ama havuz yetersiz zz baya birde denize 15 dk bir servis var sıkıntı yok ama deniz hemen derinleşiyor kumlar çok kayıyor ayağınızdan 2 metrede boy vermeye başlıyor derin şimdilik bukadar aklıma geldikçe yenilerim yorumu bize uygun değildi otel kalabalık havuz yetersiz kısacası böyle teşekkürler🙏,3
Side Moon Palace Hotel,Otel yeni açılmış bir otel öncelikle personel çok güler yüzlü özellikle lobi barda bulunan Nisa hanım ve hidayet bey  tatlı dilli güleryüzlü ve çok ilgililer  teşekkür ederiz kendilerine otelde yemekler yeterli  pasta tarafı zengin çeşit var havuz büyüklüğü ideal animasyon ekibi ilgili otel teni olmasına rağmen bir kaç eksiği olmasına rağmen biz memnunuz tel sıkıntısı biraz denize mesafesi var,4
Side Moon Palace Hotel,otelinizede ailemle birlikteydim kızım fotoğrafcınız tarafından tacize maruz kalmış kimseyle irtibata geçemedim savcılığa başvuracağım bünyenizde bu şekilde sapık ruhlu insanları çalıştırmanız çok mide bulandırıcı rezillik bilgilendirilmek  istiyorum konu hakkında,1
Side Moon Palace Hotel,"Animasyon ekibi harika. Her akşam çocuk kulübu ve yetişkinler icin farklı eğlence. Gündüz havuz aktiviteleri köpük partisi,yoga, dart, havuz jimnastiği, havuz oyunları.

Breakfeast 10/10
Lunch 9/10
Dinner 9/10

Içkiler premium 7/24 açık. 
Sahilde snack bar içki bar mükemmel. 

Havuz her akşam temizleniyor ölçümleri alınıyor. Kaydıraklar çok iyi.",5
Ladonia Hotels Adakule,"Harika bir koy üzerine kurulmuş bir otel ama gerçekten yazık olmuş. Bu kadar kötü bir işletme de daha önce konaklamanın. Tam 3 kisiye sordum plaj havlulari nerede diye hepsi de biz bilmiyoruz dediler. Sonradan anladım ki otel neredeyse komple stajer öğrenciler çalışıyor, hamburger aldığınız yerden içecek alamıyorsunuz, restoran da içecek servisi yok, havuz kenarlarında ve plajda( iskelede) önceden kalmış çöpler yiyecekler...... Daha ne kadar sayabilirim bilmiyorum. Kahvaltıda omlet bile yok, cam bardak da hiç bir şey içemiyorsunuz her şey kağıt bardakta. Tabi böyle bir işletme den dondurma ve Türk kahvesi beklemek çok lüks olurdu onlar da yok tabi. Odadaki dolapta sadece 4 tane kapalı bardak su mevcut. Aqua parkta  insanlar tikis tikis, en az 15 okulun katıldığı basketbol ve voleybol yaz kampı na denk geldik bir de ailesi olmayan 20-30 ki öğrenciler de cabası oldu. 
Velshasil  tam bir fiyasko, değil 5 yıldız tek yıldız bile alamaz aslında ama dediğim gibi sadece denize girilen koy var sadece.",1
Ladonia Hotels Adakule,"Bu tesiste 22-26 Haziran 2022 tarihlerinde 10-12 yaşlarındaki çocukların katıldığı bir basketbol kamp programı düzenlendi.İlk gün sorunsuz atlatıldıktan sonra 2. gün itibari ile hem katılımcı çocuklar da hem de diğer misafirlerde mide bulantısı ve kusma şikayetleri ile hastanelere başvurularda bulunuldu.otelde keyifli zaman geçirmek için gidilen tatil;  hastanede serum yiyerek,ilaç alarak bitmesi gereken süreden önce bitirilmek zorunda kaldı.

Başta genel müdür olmak üzere otelden hiç bir yetkili konuyla ilgilenmedi(kat görevlisi arkadaşlar hariç) ,aramamıza rağmen telefonlarımıza çıkmadı geri dönüş yapmadı,tek dertleri konunun üzerinin bir an önce kapatılmasıydı ! olan olmuştu zaten kuru bir ÖZÜR bile yeterliydi oysa ki !!

KEYİFLİ BİR TATİL HAYALİNİZ VARSA UZAK DURUNUZ !!!",1
Ladonia Hotels Adakule,Manzarası harika bir oteliji dağın arasında kalmış eşsiz bir güzelliği var misafir ilişkileri Pınar hanım çok yardımsever tatlı bir bayan yemekler bol ve çeşitli ve lezzetli oda düzeni hijyeni gayet başarılı  herkese teşekkür eder tavsiye ederim,5
Ladonia Hotels Adakule,"Ailemle geldiğim tatilde genel olarak bir şikayetimiz yok, her şey guzel gidiyor otel temiz ve hijyenik, yemekler çeşitli, manzara muazzam Misafir ilişkilerindeki Pınar hanım misafirleriyle ilgili alakalı, Arda bey ise çözüm odaklı ve çok nazik. Teşekkür eder ve herkese tavisye ederiz.",5
Ladonia Hotels Adakule,Balayı çifti olarak geldiğimiz ladonia otele sonsuz teşekkür ederim hersey tek kelimeyle harika yemekler lezzetli ve çok çeşitli personeller cnayakin ve guleryuzlu misafir ilişkileri sorumlusu pınar hnm çok ilgili temizlik on numara manzarası enfes plajı denizi harika herkese tavsiye ederiz,5
Ladonia Hotels Adakule,"Be gerçekten anlayamıyorum insanlar ne isterler otel manzarası olağanüstü odalar gayet hijyenik personel güleryüzü, animasyon gayet başarılı profosyonel çalışıyorlar paranızın karşılığını alıyorsunuz teşekkür ediyoruz",5
Ladonia Hotels Adakule,"Jolly turun önerdiği otel olarak oteli beğendik resepsiyon ekibi gayet başarılı bizi bekletmeden odalarımıza yerleştirdi odaları gayet hijyenik temiz personeller çok güleryüzlü manzara konusuna hiç girmiyorum kuşadası bölgesinin en iyi manzaralı oteli, yemekleri oldukça lezzetli, animasyom ekibide başarılıydı bu oteli herkese tavsiye ederim.",5
Ladonia Hotels Adakule,İki aile tatil için Adakule yi seçtik. Çalışanlar çok iyi ve Güler yüzlü Barmen Ferit çok ilgili ve alakalı diğer bütün çalışanlarda öyle fakat Animasyon sıfır. Her sene otel tatili yaparım. En kötü animasyon ekibi yemekler tavuk ağırlıklı ve bir yerden dağıtılıyor. Otel çok kalabalık olduğu için sıra çok. Yönetim ilgisiz. Ultra herşey konseptine uygun değil. Doğası güzel Denizi Güzel havuzlar yeterli,4
Sueno Hotels Deluxe Belek,Otel cok iti iyiki gemisim herkws sicak kanli ve samimiler cok begendim yemekler cok iyi havuz ve oyunlari cok iyi otel cok iyi animsyon ekibi cok iyi sila cok iyi ve guler yuzlu iyiki gelmisim coj memnunum,5
Side Moon Palace Hotel,Animasyon ekibi cok iyidi aktiviteler eğlenceliydi ilgililerdi iyi bi tatildi mini disko güzeldi dans şovları iyidi otel güzledi havuz oyunlari guzeldi cesitlilik fazlaydı gelemk isteyenler gelebilirler tavisye ederim tesekkurlerr,4
Side Moon Palace Hotel,"Otel yeni olmasına rağmen herşey çok iyiydi. Yemekler lezzetli, içecekler kaliteli, çalışanlar çok ilgiliydi. Temiz ve gelişime açık bir otel. Aqualar yeterli. Yeni açılan otel olduğu için bir kaç eksiği olabilir ama tespitinde hemen o eksikliği gideriyorlar. Olumsuz yorumların hiç birine kulak asmadan gönül rahatlığıyla tavsiye edebilirim",5
Side Moon Palace Hotel,Side moon palas ailesine bana böyle güzel bir tatil yaşattığı için çok teşekkür ederim. Her yıl değişik hayallerde tatil yapardım. Bundan sonra tatil için her yıl olduğu gibi hotel balmama gerek kalmadı. Hayatımın bir parçası oldu side Moon palas hotel. Temizlik yemekler oda temizliği çalışanların titizce davranışları beni çok etkiledi. İnsana değer veren her müşteriyle ayrı ayrı ilgilenen patronlar bilhassa Ferhat bey merhamet dolu bir insan. Herkese tavsiye ederim. Verdiğiniz paranın kat kat üzerinde hizmet alacağınızdan şüpheniz olmasın. Eylülde tekrar görüşmek üzere.,5
